num__ESCS,num__PV1READ,num__PV1MATH,num__PV1SCIE,cat__ST004D01T_1.0,cat__ST004D01T_2.0
-0.7431255340171588,-1.7093671676849262,-1.8845866210290285,-0.9968374847421039,0.0,1.0
0.7658393479324012,-0.1719928081392085,-1.0964546680128298,-0.006875561505525922,1.0,0.0
-0.3822649035726726,0.032791327621478066,0.5907237760835738,-0.03511199800112928,0.0,1.0
-2.143477572651118,-1.7417913986269198,-2.063793341167938,-1.4129826331509532,0.0,1.0
-0.705266200061435,-0.40555687395573226,-1.5775329188587182,-0.5780333886941744,0.0,1.0
0.28386431424782466,-0.250934393500237,0.3860882610897147,0.154586057443683,0.0,1.0
1.3666235326724103,1.301994463311457,0.6727949101888845,0.9140430161327022,0.0,1.0
0.9374919721438324,-0.6258224382929486,0.717556418351803,-0.33830147898115137,0.0,1.0
1.4398596213080728,0.8592986747121649,1.8675867215252306,0.7161002387174589,1.0,0.0
0.10228137293325276,-0.2657764710441073,-0.2794993969738405,-1.6310957111268296,1.0,0.0
0.9656869796331068,-1.6655259540168785,-0.32291514743116523,-0.796890575151136,0.0,1.0
-0.41923760207275884,0.6279266695790436,0.5781801091112861,0.9317428765361302,0.0,1.0
-0.6762732206620868,0.6605153050722923,1.6094824451539038,1.6077406279865634,0.0,1.0
0.16824705083268707,-0.5584348394506866,-0.9421946802671645,-0.6784781121943455,0.0,1.0
1.4530704895970725,-0.29135964593664915,-0.40036651627846775,-0.32694142283657407,0.0,1.0
-0.5306876788463998,-0.4748990602406946,-0.3321647209151337,-1.0812293079436504,0.0,1.0
1.5247106344125871,-0.6936667164442523,0.33552191745042964,-0.5703740320621972,0.0,1.0
0.6412670664153243,0.40725922744987036,0.33183614821197505,0.6572462185867773,0.0,1.0
0.874097537065747,-0.8796447982585823,-0.6431050516829422,-0.7028848703739603,1.0,0.0
0.2595705027633555,-0.8712967004892916,-1.4794532938376135,-0.6434256420119959,0.0,1.0
1.0500060114642384,1.081263086079018,1.8209170494513964,0.5269875486111004,0.0,1.0
0.5002033654233888,-0.3027492279041608,-0.04846091923366966,-0.46190285841271334,0.0,1.0
1.027308143799917,1.035238945313749,1.0692611560375573,1.6905350983153793,0.0,1.0
-0.8032394179093852,0.06594624545793903,1.3004000634572501,-0.015596512903851946,1.0,0.0
-0.6803517437580197,-0.7415358416180516,-0.8125299210364169,-0.29089680801277706,0.0,1.0
-1.2352968754415672,-0.3282593341072561,-0.002654942403722783,-0.3751695738573503,1.0,0.0
0.7224828741517246,-1.891070731166622,-1.810188314439192,-0.9742165869170946,0.0,1.0
-1.5400334815441958,-1.6597078596196815,-0.9250915058445822,-1.7112411552629796,1.0,0.0
0.31170466755484394,1.4755051999889361,0.015693560044931505,0.49043694002016514,1.0,0.0
-0.43546303091092614,-1.1015087401774457,0.41774369607502293,0.22255788682926922,0.0,1.0
-1.0008704609709969,-0.08996407064905526,-0.16178576960620114,-0.03470521869813573,0.0,1.0
